CustomerID,recency_days,frequency_orders,monetary_revenue,frequency_orders_c,monetary_revenue_c,recency_days_c,R,F,M,RFM,segment
15939.0,90,15,6115.01,15,6115.01,90.0,2,5,5,255,At Risk (High Frequency)
15940.0,312,1,35.8,1,35.8,312.0,1,2,1,121,Hibernating
15942.0,134,1,337.44,1,337.44,134.0,2,2,2,222,Hibernating
15944.0,277,1,325.1,1,325.1,277.0,1,2,2,122,Hibernating
15945.0,366,1,181.0,1,181.0,366.0,1,2,1,121,Hibernating
15947.0,83,1,1708.24,1,1708.24,83.0,2,2,4,224,At Risk (High Value)
15948.0,9,2,955.24,2,955.24,9.0,5,3,4,534,Loyal Customers
15949.0,17,2,364.72,2,364.72,17.0,4,3,2,432,Others
15950.0,32,4,1765.51,4,1765.51,32.0,4,4,4,444,Champions
15951.0,9,2,708.22,2,708.22,9.0,5,3,3,533,Loyal Customers
15952.0,34,4,806.57,4,806.57,34.0,3,4,3,343,Others
15953.0,16,8,1659.38,8,1659.38,16.0,4,5,4,454,Champions
15955.0,25,14,4416.26,14,4416.26,25.0,4,5,5,455,Champions
15957.0,32,1,428.89,1,428.89,32.0,4,2,2,422,Others
15958.0,75,1,104.35,1,104.35,75.0,2,2,1,221,Hibernating
15963.0,20,2,470.76,2,470.76,20.0,4,3,2,432,Others
15965.0,18,4,845.64,4,845.64,18.0,4,4,3,443,Loyal Customers
15967.0,24,2,418.83,2,418.83,24.0,4,3,2,432,Others
15969.0,3,3,666.1,3,666.1,3.0,5,4,3,543,Loyal Customers
15970.0,304,1,314.1,1,314.1,304.0,1,2,2,122,Hibernating
15971.0,18,12,4199.85,12,4199.85,18.0,4,5,5,455,Champions
15973.0,367,1,307.82,1,307.82,367.0,1,2,2,122,Hibernating
15974.0,40,7,3442.15,7,3442.15,40.0,3,5,5,355,Others
15975.0,85,1,371.01,1,371.01,85.0,2,2,2,222,Hibernating
15976.0,166,2,430.94,2,430.94,166.0,2,3,2,232,Others
15977.0,18,2,1054.73,2,1054.73,18.0,4,3,4,434,Loyal Customers
15978.0,78,1,1098.78,1,1098.78,78.0,2,2,4,224,At Risk (High Value)
15980.0,89,3,2398.86,3,2398.86,89.0,2,4,5,245,At Risk (High Frequency)
15981.0,25,8,3408.48,8,3408.48,25.0,4,5,5,455,Champions
15983.0,23,4,1475.02,4,1475.02,23.0,4,4,4,444,Champions
15984.0,3,10,2837.67,10,2837.67,3.0,5,5,5,555,Champions
15985.0,124,2,1142.42,2,1142.42,124.0,2,3,4,234,At Risk (High Value)
15986.0,31,1,168.12,1,168.12,31.0,4,2,1,421,Others
15987.0,13,7,1451.28,7,1451.28,13.0,5,5,4,554,Champions
15988.0,20,1,158.03,1,158.03,20.0,4,2,1,421,Others
15990.0,45,2,792.11,2,792.11,45.0,3,3,3,333,Others
15992.0,4,1,41.99,1,41.99,4.0,5,2,1,521,New Customers
15993.0,9,7,2797.57,7,2797.57,9.0,5,5,5,555,Champions
15994.0,55,1,427.07,1,427.07,55.0,3,2,2,322,Potential Loyalists
15996.0,89,6,1060.68,6,1060.68,89.0,2,5,4,254,At Risk (High Frequency)
15998.0,37,5,3089.97,5,3089.97,37.0,3,4,5,345,Others
16000.0,3,3,12393.7,3,12393.7,3.0,5,4,5,545,Champions
16003.0,30,5,2735.37,5,2735.37,30.0,4,4,5,445,Champions
16005.0,13,4,615.39,4,615.39,13.0,5,4,3,543,Loyal Customers
16006.0,212,1,101.4,1,101.4,212.0,1,2,1,121,Hibernating
16007.0,48,4,1701.94,4,1701.94,48.0,3,4,4,344,Others
16008.0,24,3,478.78,3,478.78,24.0,4,4,2,442,Others
16009.0,23,4,992.71,4,992.71,23.0,4,4,4,444,Champions
16010.0,246,3,407.5,3,407.5,246.0,1,4,2,142,At Risk (High Frequency)
16011.0,9,16,3362.71,16,3362.71,9.0,5,5,5,555,Champions
16012.0,36,3,1415.29,3,1415.29,36.0,3,4,4,344,Others
16013.0,4,47,37130.6,30,19880.99570000001,4.0,5,5,5,555,Champions
16014.0,38,3,662.38,3,662.38,38.0,3,4,3,343,Others
16015.0,4,3,705.39,3,705.39,4.0,5,4,3,543,Loyal Customers
16016.0,4,8,1508.76,8,1508.76,4.0,5,5,4,554,Champions
16017.0,48,1,211.88,1,211.88,48.0,3,2,1,321,Potential Loyalists
16018.0,40,2,408.9,2,408.9,40.0,3,3,2,332,Others
16019.0,47,9,3786.24,9,3786.24,47.0,3,5,5,355,Others
16020.0,17,3,851.01,3,851.01,17.0,4,4,3,443,Loyal Customers
16022.0,261,1,628.28,1,628.28,261.0,1,2,3,123,Others
16023.0,47,3,719.81,3,719.81,47.0,3,4,3,343,Others
16024.0,13,1,251.24,1,251.24,13.0,5,2,2,522,New Customers
16025.0,30,1,439.66,1,439.66,30.0,4,2,2,422,Others
16026.0,44,1,236.09,1,236.09,44.0,3,2,1,321,Potential Loyalists
16027.0,92,6,934.62,6,934.62,92.0,2,5,3,253,At Risk (High Frequency)
16029.0,39,63,81024.84,30,19880.99570000001,39.0,3,5,5,355,Others
16030.0,310,1,331.24,1,331.24,310.0,1,2,2,122,Hibernating
16031.0,93,2,548.94,2,548.94,93.0,2,3,3,233,Others
16033.0,6,20,8816.4,20,8816.4,6.0,5,5,5,555,Champions
16034.0,197,3,437.7,3,437.7,197.0,1,4,2,142,At Risk (High Frequency)
16036.0,88,2,758.92,2,758.92,88.0,2,3,3,233,Others
16037.0,270,3,855.02,3,855.02,270.0,1,4,3,143,At Risk (High Frequency)
16038.0,8,3,471.78,3,471.78,8.0,5,4,2,542,Others
16040.0,66,3,1313.55,3,1313.55,66.0,3,4,4,344,Others
16041.0,31,3,3166.4,3,3166.4,31.0,4,4,5,445,Champions
16042.0,23,5,1197.27,5,1197.27,23.0,4,4,4,444,Champions
16043.0,38,4,773.99,4,773.99,38.0,3,4,3,343,Others
16045.0,120,4,1340.7,4,1340.7,120.0,2,4,4,244,At Risk (High Frequency)
16048.0,374,2,256.44,2,256.44,369.6300000000001,1,3,2,132,Others
16049.0,41,3,1111.79,3,1111.79,41.0,3,4,4,344,Others
16050.0,174,1,137.9,1,137.9,174.0,2,2,1,221,Hibernating
16052.0,55,1,362.06,1,362.06,55.0,3,2,2,322,Potential Loyalists
16053.0,33,2,1511.95,2,1511.95,33.0,4,3,4,434,Loyal Customers
16054.0,146,1,783.9,1,783.9,146.0,2,2,3,223,Others
16055.0,221,1,134.8,1,134.8,221.0,1,2,1,121,Hibernating
16056.0,46,1,664.85,1,664.85,46.0,3,2,3,323,Potential Loyalists
16057.0,17,7,2263.12,7,2263.12,17.0,4,5,5,455,Champions
16059.0,66,6,1459.86,6,1459.86,66.0,3,5,4,354,Others
16062.0,10,4,1153.62,4,1153.62,10.0,5,4,4,544,Champions
16063.0,261,1,335.32,1,335.32,261.0,1,2,2,122,Hibernating
16065.0,366,1,372.09,1,372.09,366.0,1,2,2,122,Hibernating
16066.0,17,5,1521.87,5,1521.87,17.0,4,4,4,444,Champions
16070.0,23,2,852.15,2,852.15,23.0,4,3,3,433,Loyal Customers
16071.0,45,1,326.24,1,326.24,45.0,3,2,2,322,Potential Loyalists
16072.0,289,1,584.32,1,584.32,289.0,1,2,3,123,Others
16073.0,298,1,122.4,1,122.4,298.0,1,2,1,121,Hibernating
16076.0,4,10,2234.73,10,2234.73,4.0,5,5,5,555,Champions
16078.0,284,1,79.2,1,79.2,284.0,1,2,1,121,Hibernating
16079.0,17,3,1352.0,3,1352.0,17.0,4,4,4,444,Champions
16080.0,82,2,217.16,2,217.16,82.0,2,3,1,231,Others
16081.0,57,5,2806.9,5,2806.9,57.0,3,4,5,345,Others
16083.0,101,2,1317.62,2,1317.62,101.0,2,3,4,234,At Risk (High Value)
16084.0,300,1,436.18,1,436.18,300.0,1,2,2,122,Hibernating
16085.0,24,5,981.51,5,981.51,24.0,4,4,4,444,Champions
16086.0,60,5,1121.39,5,1121.39,60.0,3,4,4,344,Others
16091.0,155,2,315.06,2,315.06,155.0,2,3,2,232,Others
16092.0,115,3,817.86,3,817.86,115.0,2,4,3,243,At Risk (High Frequency)
16093.0,107,1,17.0,1,17.0,107.0,2,2,1,221,Hibernating
16094.0,12,4,1078.23,4,1078.23,12.0,5,4,4,544,Champions
16096.0,265,1,320.62,1,320.62,265.0,1,2,2,122,Hibernating
16097.0,241,1,185.05,1,185.05,241.0,1,2,1,121,Hibernating
16098.0,88,7,2005.63,7,2005.63,88.0,2,5,4,254,At Risk (High Frequency)
16099.0,51,3,731.9,3,731.9,51.0,3,4,3,343,Others
16101.0,71,1,1290.7,1,1290.7,71.0,3,2,4,324,Potential Loyalists
16102.0,43,3,1842.14,3,1842.14,43.0,3,4,4,344,Others
16103.0,8,6,1429.64,6,1429.64,8.0,5,5,4,554,Champions
16104.0,62,1,302.36,1,302.36,62.0,3,2,2,322,Potential Loyalists
16105.0,249,1,336.96,1,336.96,249.0,1,2,2,122,Hibernating
16106.0,66,1,108.38,1,108.38,66.0,3,2,1,321,Potential Loyalists
16107.0,18,7,3204.16,7,3204.16,18.0,4,5,5,455,Champions
16108.0,85,1,842.5,1,842.5,85.0,2,2,3,223,Others
16109.0,219,2,611.88,2,611.88,219.0,1,3,3,133,Others
16110.0,46,3,1337.48,3,1337.48,46.0,3,4,4,344,Others
16112.0,144,4,195.74,4,195.74,144.0,2,4,1,241,At Risk (High Frequency)
16113.0,184,1,161.38,1,161.38,184.0,1,2,1,121,Hibernating
16114.0,171,1,135.75,1,135.75,171.0,2,2,1,221,Hibernating
16115.0,10,8,1667.97,8,1667.97,10.0,5,5,4,554,Champions
16116.0,212,1,612.78,1,612.78,212.0,1,2,3,123,Others
16117.0,190,1,232.21,1,232.21,190.0,1,2,1,121,Hibernating
16119.0,9,2,423.36,2,423.36,9.0,5,3,2,532,Others
16120.0,60,4,1309.14,4,1309.14,60.0,3,4,4,344,Others
16121.0,58,2,867.11,2,867.11,58.0,3,3,3,333,Others
16122.0,74,4,684.42,4,684.42,74.0,2,4,3,243,At Risk (High Frequency)
16123.0,52,1,307.78,1,307.78,52.0,3,2,2,322,Potential Loyalists
16124.0,318,1,249.0,1,249.0,318.0,1,2,1,121,Hibernating
16125.0,368,1,289.35,1,289.35,368.0,1,2,2,122,Hibernating
16126.0,30,4,6287.77,4,6287.77,30.0,4,4,5,445,Champions
16127.0,40,1,656.25,1,656.25,40.0,3,2,3,323,Potential Loyalists
16128.0,18,5,1880.22,5,1880.22,18.0,4,4,4,444,Champions
16131.0,52,6,3506.54,6,3506.54,52.0,3,5,5,355,Others
16133.0,4,33,14589.04,30,14589.04,4.0,5,5,5,555,Champions
16134.0,22,2,618.09,2,618.09,22.0,4,3,3,433,Loyal Customers
16135.0,263,1,517.55,1,517.55,263.0,1,2,3,123,Others
16136.0,60,3,709.38,3,709.38,60.0,3,4,3,343,Others
16139.0,19,3,635.41,3,635.41,19.0,4,4,3,443,Loyal Customers
16140.0,66,2,725.18,2,725.18,66.0,3,3,3,333,Others
16141.0,89,1,620.4,1,620.4,89.0,2,2,3,223,Others
16142.0,250,1,535.34,1,535.34,250.0,1,2,3,123,Others
16143.0,4,6,2424.94,6,2424.94,4.0,5,5,5,555,Champions
16144.0,247,1,175.2,1,175.2,247.0,1,2,1,121,Hibernating
16145.0,9,11,3799.49,11,3799.49,9.0,5,5,5,555,Champions
16146.0,158,3,734.13,3,734.13,158.0,2,4,3,243,At Risk (High Frequency)
16147.0,134,1,375.0,1,375.0,134.0,2,2,2,222,Hibernating
16148.0,297,1,76.32,1,76.32,297.0,1,2,1,121,Hibernating
16149.0,5,2,280.52,2,280.52,5.0,5,3,2,532,Others
16150.0,43,5,2053.02,5,2053.02,43.0,3,4,4,344,Others
16152.0,269,1,1829.04,1,1829.04,269.0,1,2,4,124,At Risk (High Value)
16153.0,50,5,1824.23,5,1824.23,50.0,3,4,4,344,Others
16156.0,9,9,3122.04,9,3122.04,9.0,5,5,5,555,Champions
16157.0,16,3,656.69,3,656.69,16.0,4,4,3,443,Loyal Customers
16159.0,282,1,348.2,1,348.2,282.0,1,2,2,122,Hibernating
16160.0,66,2,1025.44,2,1025.44,66.0,3,3,4,334,Others
16161.0,2,19,5575.56,19,5575.56,2.0,5,5,5,555,Champions
16162.0,253,1,37.4,1,37.4,253.0,1,2,1,121,Hibernating
16163.0,233,2,856.6,2,856.6,233.0,1,3,3,133,Others
16164.0,18,3,822.48,3,822.48,18.0,4,4,3,443,Loyal Customers
16168.0,11,27,3787.6,27,3787.6,11.0,5,5,5,555,Champions
16169.0,9,4,1822.97,4,1822.97,9.0,5,4,4,544,Champions
16170.0,51,6,1885.05,6,1885.05,51.0,3,5,4,354,Others
16171.0,60,1,73.2,1,73.2,60.0,3,2,1,321,Potential Loyalists
16172.0,96,5,1140.21,5,1140.21,96.0,2,4,4,244,At Risk (High Frequency)
16173.0,16,6,1418.32,6,1418.32,16.0,4,5,4,454,Champions
16174.0,127,3,1009.55,3,1009.55,127.0,2,4,4,244,At Risk (High Frequency)
16175.0,95,4,1037.59,4,1037.59,95.0,2,4,4,244,At Risk (High Frequency)
16177.0,51,1,331.95,1,331.95,51.0,3,2,2,322,Potential Loyalists
16178.0,139,1,197.9,1,197.9,139.0,2,2,1,221,Hibernating
16179.0,61,1,215.83,1,215.83,61.0,3,2,1,321,Potential Loyalists
16180.0,101,8,10254.18,8,10254.18,101.0,2,5,5,255,At Risk (High Frequency)
16181.0,74,1,305.54,1,305.54,74.0,2,2,2,222,Hibernating
16182.0,73,4,6617.65,4,6617.65,73.0,2,4,5,245,At Risk (High Frequency)
16183.0,68,1,338.71,1,338.71,68.0,3,2,2,322,Potential Loyalists
16184.0,65,6,1158.79,6,1158.79,65.0,3,5,4,354,Others
16185.0,17,2,529.41,2,529.41,17.0,4,3,3,433,Loyal Customers
16186.0,23,12,4006.94,12,4006.94,23.0,4,5,5,455,Champions
16187.0,32,15,6911.44,15,6911.44,32.0,4,5,5,455,Champions
16188.0,45,4,981.86,4,981.86,45.0,3,4,4,344,Others
16189.0,16,2,215.48,2,215.48,16.0,4,3,1,431,Others
16190.0,41,1,215.08,1,215.08,41.0,3,2,1,321,Potential Loyalists
16191.0,3,13,5180.52,13,5180.52,3.0,5,5,5,555,Champions
16193.0,237,1,314.45,1,314.45,237.0,1,2,2,122,Hibernating
16198.0,76,1,400.68,1,400.68,76.0,2,2,2,222,Hibernating
16200.0,5,2,1080.62,2,1080.62,5.0,5,3,4,534,Loyal Customers
16201.0,4,4,1863.47,4,1863.47,4.0,5,4,4,544,Champions
16202.0,361,1,365.27,1,365.27,361.0,1,2,2,122,Hibernating
16203.0,59,4,592.9,4,592.9,59.0,3,4,3,343,Others
16204.0,24,1,405.71,1,405.71,24.0,4,2,2,422,Others
16205.0,31,4,761.38,4,761.38,31.0,4,4,3,443,Loyal Customers
16206.0,55,4,537.06,4,537.06,55.0,3,4,3,343,Others
16207.0,26,1,394.38,1,394.38,26.0,4,2,2,422,Others
16208.0,45,2,664.26,2,664.26,45.0,3,3,3,333,Others
16209.0,89,5,2262.62,5,2262.62,89.0,2,4,5,245,At Risk (High Frequency)
16210.0,2,18,21086.3,18,19880.99570000001,2.0,5,5,5,555,Champions
16211.0,89,1,547.02,1,547.02,89.0,2,2,3,223,Others
16212.0,20,2,690.34,2,690.34,20.0,4,3,3,433,Loyal Customers
16213.0,79,1,159.0,1,159.0,79.0,2,2,1,221,Hibernating
16214.0,171,3,1062.75,3,1062.75,171.0,2,4,4,244,At Risk (High Frequency)
16215.0,81,1,242.35,1,242.35,81.0,2,2,1,221,Hibernating
16216.0,268,1,914.93,1,914.93,268.0,1,2,3,123,Others
16217.0,236,2,304.25,2,304.25,236.0,1,3,2,132,Others
16218.0,30,7,3084.68,7,3084.68,30.0,4,5,5,455,Champions
16221.0,37,3,864.86,3,864.86,37.0,3,4,3,343,Others
16222.0,319,1,846.72,1,846.72,319.0,1,2,3,123,Others
16224.0,58,4,1295.3,4,1295.3,58.0,3,4,4,344,Others
16225.0,45,5,1096.32,5,1096.32,45.0,3,4,4,344,Others
16226.0,204,3,255.12,3,255.12,204.0,1,4,2,142,At Risk (High Frequency)
16227.0,226,1,314.22,1,314.22,226.0,1,2,2,122,Hibernating
16229.0,88,2,1010.6,2,1010.6,88.0,2,3,4,234,At Risk (High Value)
16230.0,190,2,542.03,2,542.03,190.0,1,3,3,133,Others
16232.0,44,4,990.88,4,990.88,44.0,3,4,4,344,Others
16233.0,72,3,536.68,3,536.68,72.0,3,4,3,343,Others
16235.0,41,5,867.31,5,867.31,41.0,3,4,3,343,Others
16236.0,79,1,432.2,1,432.2,79.0,2,2,2,222,Hibernating
16239.0,57,2,414.2,2,414.2,57.0,3,3,2,332,Others
16240.0,25,2,3718.8,2,3718.8,25.0,4,3,5,435,Loyal Customers
16241.0,10,13,2607.87,13,2607.87,10.0,5,5,5,555,Champions
16242.0,9,7,3603.21,7,3603.21,9.0,5,5,5,555,Champions
16243.0,34,2,409.1,2,409.1,34.0,3,3,2,332,Others
16244.0,212,2,1522.75,2,1522.75,212.0,1,3,4,134,At Risk (High Value)
16245.0,24,3,1413.66,3,1413.66,24.0,4,4,4,444,Champions
16247.0,171,1,114.56,1,114.56,171.0,2,2,1,221,Hibernating
16248.0,62,1,152.94,1,152.94,62.0,3,2,1,321,Potential Loyalists
16249.0,53,5,1800.07,5,1800.07,53.0,3,4,4,344,Others
16250.0,262,2,389.44,2,389.44,262.0,1,3,2,132,Others
16253.0,67,2,3683.86,2,3683.86,67.0,3,3,5,335,Others
16255.0,17,8,2619.91,8,2619.91,17.0,4,5,5,455,Champions
16256.0,267,1,752.43,1,752.43,267.0,1,2,3,123,Others
16257.0,177,1,46.95,1,46.95,177.0,2,2,1,221,Hibernating
16258.0,46,5,5203.51,5,5203.51,46.0,3,4,5,345,Others
16260.0,51,1,1035.45,1,1035.45,51.0,3,2,4,324,Potential Loyalists
16261.0,18,4,746.83,4,746.83,18.0,4,4,3,443,Loyal Customers
16265.0,10,9,5447.0,9,5447.0,10.0,5,5,5,555,Champions
16266.0,74,7,861.89,7,861.89,74.0,2,5,3,253,At Risk (High Frequency)
16268.0,72,2,667.65,2,667.65,72.0,3,3,3,333,Others
16270.0,354,1,1141.24,1,1141.24,354.0,1,2,4,124,At Risk (High Value)
16271.0,3,5,1429.24,5,1429.24,3.0,5,4,4,544,Champions
16272.0,117,1,411.7,1,411.7,117.0,2,2,2,222,Hibernating
16274.0,374,1,357.95,1,357.95,369.6300000000001,1,2,2,122,Hibernating
16275.0,197,1,559.87,1,559.87,197.0,1,2,3,123,Others
16276.0,177,1,810.6,1,810.6,177.0,2,2,3,223,Others
16278.0,101,1,566.38,1,566.38,101.0,2,2,3,223,Others
16279.0,22,3,1509.58,3,1509.58,22.0,4,4,4,444,Champions
16281.0,73,1,2062.06,1,2062.06,73.0,2,2,5,225,At Risk (High Value)
16282.0,340,1,168.3,1,168.3,340.0,1,2,1,121,Hibernating
16283.0,6,5,1570.81,5,1570.81,6.0,5,4,4,544,Champions
16284.0,32,2,823.97,2,823.97,32.0,4,3,3,433,Loyal Customers
16287.0,170,1,142.5,1,142.5,170.0,2,2,1,221,Hibernating
16292.0,122,1,302.25,1,302.25,122.0,2,2,2,222,Hibernating
16293.0,22,10,2248.99,10,2248.99,22.0,4,5,5,455,Champions
16295.0,10,4,1328.55,4,1328.55,10.0,5,4,4,544,Champions
16297.0,269,1,301.9,1,301.9,269.0,1,2,2,122,Hibernating
16298.0,23,3,598.2,3,598.2,23.0,4,4,3,443,Loyal Customers
16302.0,127,1,233.22,1,233.22,127.0,2,2,1,221,Hibernating
16303.0,26,3,5360.63,3,5360.63,26.0,4,4,5,445,Champions
16305.0,139,1,361.22,1,361.22,139.0,2,2,2,222,Hibernating
16306.0,214,6,632.27,6,632.27,214.0,1,5,3,153,At Risk (High Frequency)
16308.0,38,4,2560.0,4,2560.0,38.0,3,4,5,345,Others
16309.0,107,2,706.57,2,706.57,107.0,2,3,3,233,Others
16311.0,18,2,616.26,2,616.26,18.0,4,3,3,433,Loyal Customers
16313.0,4,2,274.15,2,274.15,4.0,5,3,2,532,Others
16315.0,331,1,226.37,1,226.37,331.0,1,2,1,121,Hibernating
16316.0,65,8,2938.91,8,2938.91,65.0,3,5,5,355,Others
16317.0,120,3,1341.65,3,1341.65,120.0,2,4,4,244,At Risk (High Frequency)
16318.0,36,1,328.15,1,328.15,36.0,3,2,2,322,Potential Loyalists
16319.0,218,1,404.4,1,404.4,218.0,1,2,2,122,Hibernating
16320.0,173,2,1038.46,2,1038.46,173.0,2,3,4,234,At Risk (High Value)
16321.0,73,5,373.65,5,373.65,73.0,2,4,2,242,At Risk (High Frequency)
16322.0,2,2,326.75,2,326.75,2.0,5,3,2,532,Others
16323.0,197,1,207.5,1,207.5,197.0,1,2,1,121,Hibernating
16324.0,129,3,428.68,3,428.68,129.0,2,4,2,242,At Risk (High Frequency)
16325.0,47,3,594.24,3,594.24,47.0,3,4,3,343,Others
16326.0,6,14,3110.96,14,3110.96,6.0,5,5,5,555,Champions
16327.0,15,6,3844.22,6,3844.22,15.0,4,5,5,455,Champions
16330.0,18,3,251.91,3,251.91,18.0,4,4,2,442,Others
16332.0,29,7,1593.2,7,1593.2,29.0,4,5,4,454,Champions
16333.0,8,22,26626.8,22,19880.99570000001,8.0,5,5,5,555,Champions
16337.0,37,1,151.05,1,151.05,37.0,3,2,1,321,Potential Loyalists
16338.0,158,1,214.8,1,214.8,158.0,2,2,1,221,Hibernating
16339.0,285,1,109.95,1,109.95,285.0,1,2,1,121,Hibernating
16340.0,108,1,549.07,1,549.07,108.0,2,2,3,223,Others
16341.0,25,4,1971.87,4,1971.87,25.0,4,4,4,444,Champions
16342.0,76,4,322.41,4,322.41,76.0,2,4,2,242,At Risk (High Frequency)
16343.0,17,2,370.48,2,370.48,17.0,4,3,2,432,Others
16344.0,159,1,101.1,1,101.1,159.0,2,2,1,221,Hibernating
16345.0,45,1,575.41,1,575.41,45.0,3,2,3,323,Potential Loyalists
16347.0,12,2,887.65,2,887.65,12.0,5,3,3,533,Loyal Customers
16348.0,33,7,1469.45,7,1469.45,33.0,4,5,4,454,Champions
16349.0,291,1,53.5,1,53.5,291.0,1,2,1,121,Hibernating
16350.0,22,4,1116.47,4,1116.47,22.0,4,4,4,444,Champions
16351.0,333,1,153.9,1,153.9,333.0,1,2,1,121,Hibernating
16352.0,18,2,494.44,2,494.44,18.0,4,3,3,433,Loyal Customers
16353.0,4,23,6675.71,23,6675.71,4.0,5,5,5,555,Champions
16354.0,64,2,395.8,2,395.8,64.0,3,3,2,332,Others
16356.0,198,3,211.77,3,211.77,198.0,1,4,1,141,At Risk (High Frequency)
16357.0,34,3,658.88,3,658.88,34.0,3,4,3,343,Others
16358.0,2,4,2027.5,4,2027.5,2.0,5,4,4,544,Champions
16359.0,8,9,1750.92,9,1750.92,8.0,5,5,4,554,Champions
16360.0,5,6,3512.53,6,3512.53,5.0,5,5,5,555,Champions
16361.0,10,4,896.66,4,896.66,10.0,5,4,3,543,Loyal Customers
16362.0,33,5,734.77,5,734.77,33.0,4,4,3,443,Loyal Customers
16363.0,54,1,109.36,1,109.36,54.0,3,2,1,321,Potential Loyalists
16364.0,12,2,707.04,2,707.04,12.0,5,3,3,533,Loyal Customers
16365.0,18,9,1540.42,9,1540.42,18.0,4,5,4,454,Champions
16366.0,19,1,327.3,1,327.3,19.0,4,2,2,422,Others
16367.0,38,2,804.49,2,804.49,38.0,3,3,3,333,Others
16368.0,3,2,497.43,2,497.43,3.0,5,3,3,533,Loyal Customers
16369.0,19,3,1553.66,3,1553.66,19.0,4,4,4,444,Champions
16370.0,83,4,1320.56,4,1320.56,83.0,2,4,4,244,At Risk (High Frequency)
16372.0,34,2,367.93,2,367.93,34.0,3,3,2,332,Others
16374.0,67,2,473.03,2,473.03,67.0,3,3,2,332,Others
16376.0,9,2,987.01,2,987.01,9.0,5,3,4,534,Loyal Customers
16377.0,268,1,676.2,1,676.2,268.0,1,2,3,123,Others
16378.0,248,3,362.95,3,362.95,248.0,1,4,2,142,At Risk (High Frequency)
16379.0,5,4,2157.4,4,2157.4,5.0,5,4,5,545,Champions
16380.0,62,1,1780.59,1,1780.59,62.0,3,2,4,324,Potential Loyalists
16383.0,75,2,668.36,2,668.36,75.0,2,3,3,233,Others
16384.0,90,2,584.5,2,584.5,90.0,2,3,3,233,Others
16385.0,61,3,555.89,3,555.89,61.0,3,4,3,343,Others
16386.0,29,2,317.2,2,317.2,29.0,4,3,2,432,Others
16387.0,323,1,94.36,1,94.36,323.0,1,2,1,121,Hibernating
16389.0,54,4,1382.07,4,1382.07,54.0,3,4,4,344,Others
16392.0,270,1,221.19,1,221.19,270.0,1,2,1,121,Hibernating
16393.0,3,13,3046.21,13,3046.21,3.0,5,5,5,555,Champions
16394.0,57,5,1555.34,5,1555.34,57.0,3,4,4,344,Others
16395.0,61,5,1486.9,5,1486.9,61.0,3,4,4,344,Others
16398.0,155,2,1705.8,2,1705.8,155.0,2,3,4,234,At Risk (High Value)
16399.0,20,2,408.57,2,408.57,20.0,4,3,2,432,Others
16400.0,95,1,303.93,1,303.93,95.0,2,2,2,222,Hibernating
16401.0,2,12,4098.32,12,4098.32,2.0,5,5,5,555,Champions
16402.0,265,2,299.6,2,299.6,265.0,1,3,2,132,Others
16403.0,313,1,177.5,1,177.5,313.0,1,2,1,121,Hibernating
16404.0,71,1,443.05,1,443.05,71.0,3,2,2,322,Potential Loyalists
16405.0,303,2,167.25,2,167.25,303.0,1,3,1,131,Others
16406.0,19,1,163.07,1,163.07,19.0,4,2,1,421,Others
16407.0,13,10,2126.93,10,2126.93,13.0,5,5,5,555,Champions
16409.0,37,5,2028.88,5,2028.88,37.0,3,4,4,344,Others
16411.0,20,2,214.65,2,214.65,20.0,4,3,1,431,Others
16412.0,54,1,151.83,1,151.83,54.0,3,2,1,321,Potential Loyalists
16413.0,57,1,262.2,1,262.2,57.0,3,2,2,322,Potential Loyalists
16414.0,22,2,126.25,2,126.25,22.0,4,3,1,431,Others
16415.0,45,1,210.35,1,210.35,45.0,3,2,1,321,Potential Loyalists
16416.0,27,3,1051.4,3,1051.4,27.0,4,4,4,444,Champions
16418.0,45,3,675.27,3,675.27,45.0,3,4,3,343,Others
16419.0,113,6,972.23,6,972.23,113.0,2,5,4,254,At Risk (High Frequency)
16422.0,18,51,34684.4,30,19880.99570000001,18.0,4,5,5,455,Champions
16423.0,25,1,346.12,1,346.12,25.0,4,2,2,422,Others
16424.0,192,1,133.56,1,133.56,192.0,1,2,1,121,Hibernating
16425.0,303,1,302.7,1,302.7,303.0,1,2,2,122,Hibernating
16426.0,3,10,1908.25,10,1908.25,3.0,5,5,4,554,Champions
16427.0,264,2,241.06,2,241.06,264.0,1,3,1,131,Others
16429.0,107,1,284.55,1,284.55,107.0,2,2,2,222,Hibernating
16430.0,58,1,300.85,1,300.85,58.0,3,2,2,322,Potential Loyalists
16431.0,214,3,642.81,3,642.81,214.0,1,4,3,143,At Risk (High Frequency)
16432.0,65,1,287.4,1,287.4,65.0,3,2,2,322,Potential Loyalists
16433.0,29,1,184.26,1,184.26,29.0,4,2,1,421,Others
16434.0,30,7,1522.25,7,1522.25,30.0,4,5,4,454,Champions
16438.0,6,5,798.35,5,798.35,6.0,5,4,3,543,Loyal Customers
16440.0,8,5,3640.67,5,3640.67,8.0,5,4,5,545,Champions
16441.0,68,2,381.2,2,381.2,68.0,3,3,2,332,Others
16442.0,2,3,616.79,3,616.79,2.0,5,4,3,543,Loyal Customers
16444.0,47,4,654.67,4,654.67,47.0,3,4,3,343,Others
16445.0,34,1,230.51,1,230.51,34.0,3,2,1,321,Potential Loyalists
